timestamp,week_id,is_warmup,load_bus_0,load_bus_1,load_bus_2,load_bus_4,load_bus_5,load_bus_6,load_bus_7,load_bus_8,load_bus_9,load_bus_10,load_bus_11,load_bus_12,load_bus_13,pv_bus_6,pv_bus_7,pv_bus_10,pv_bus_12
2016-01-25 02:30:00,3,False,2.444344,0.325048,0.650096,2.444344,0.243786,0.523788,0.214287,0.698384,1.047576,0.210674,0.975144,0.117648,0.40631,0.0,0.0,0.0,0.0
2016-01-25 02:45:00,3,False,1.8303181,0.447,0.894,1.8303181,0.33525,0.39221102,0.19605002,0.522948,0.78442204,0.132022,1.341,0.117648,0.55875,0.0,0.0,0.0,0.0
2016-01-25 03:00:00,3,False,2.567152,0.405724,0.811448,2.567152,0.30429298,0.550104,0.13677901,0.733472,1.100208,0.103932,1.2171719,0.067226,0.507155,0.0,0.0,0.0,0.0
2016-01-25 03:15:00,3,False,2.259656,0.37758,0.75516,2.259656,0.283185,0.48421198,0.168693,0.645616,0.96842396,0.199438,1.13274,0.067226,0.47197497,0.0,0.0,0.0,0.0
2016-01-25 03:30:00,3,False,2.038596,0.527672,1.055344,2.038596,0.39575398,0.436842,0.18236999,0.582456,0.873684,0.219102,1.5830159,0.078432,0.65959,0.0,0.0,0.0,0.0
2016-01-25 03:45:00,3,False,2.063152,0.451688,0.903376,2.063152,0.33876598,0.44210398,0.123099,0.589472,0.88420796,0.160112,1.3550639,0.07283,0.56461,0.0,0.0,0.0,0.0
2016-01-25 04:00:00,3,False,2.161404,0.438556,0.877112,2.161404,0.328917,0.463158,0.118542,0.617544,0.926316,0.188202,1.315668,0.15126,0.548195,0.0,0.0,0.0,0.0
2016-01-25 04:15:00,3,False,2.063152,0.445592,0.891184,2.063152,0.334194,0.44210398,0.22796401,0.589472,0.88420796,0.126404,1.336776,0.07283,0.55698997,0.0,0.0,0.0,0.0
2016-01-25 04:30:00,3,False,1.866662,0.482176,0.964352,1.866662,0.361632,0.399999,0.150456,0.533332,0.799998,0.205056,1.446528,0.056022,0.60272,0.0,0.0,0.0,0.0
2016-01-25 04:45:00,3,False,2.1004899,0.483116,0.966232,2.1004899,0.362337,0.45010498,0.205167,0.60014,0.90020996,0.157304,1.449348,0.131652,0.603895,0.0,0.0,0.0,0.0
2016-01-25 05:00:00,3,False,1.8794441,0.553472,1.106944,1.8794441,0.41510397,0.40273803,0.168693,0.536984,0.80547607,0.35955,1.6604159,0.330532,0.69184,0.0,0.0,0.0,0.0
2016-01-25 05:15:00,3,False,2.775444,0.547844,1.095688,2.775444,0.410883,0.594738,0.18236999,0.792984,1.189476,0.120786,1.643532,0.2521,0.684805,0.0,0.0,0.0,0.0
2016-01-25 05:30:00,3,False,2.259656,0.513604,1.027208,2.259656,0.385203,0.48421198,0.24164099,0.645616,0.96842396,0.123596,1.540812,0.22409,0.64200497,0.0,0.0,0.0,0.0
2016-01-25 05:45:00,3,False,2.837338,0.551124,1.102248,2.837338,0.41334298,0.608001,0.31914902,0.810668,1.216002,0.27809,1.6533719,0.310924,0.688905,0.0,0.0,0.0,0.0
2016-01-25 06:00:00,3,False,2.333338,0.590056,1.180112,2.333338,0.44254202,0.500001,0.273555,0.666668,1.000002,0.351124,1.7701681,0.408964,0.73757,0.0,0.0,0.0,0.0
2016-01-25 06:15:00,3,False,2.7017481,0.543152,1.086304,2.7017481,0.40736398,0.578946,0.816108,0.771928,1.157892,0.52528,1.6294559,0.170868,0.67893994,0.0,0.0,0.0,0.0
2016-01-25 06:30:00,3,False,2.7017481,0.515008,1.030016,2.7017481,0.38625598,0.578946,0.537993,0.771928,1.157892,0.738764,1.5450239,0.20168,0.64375997,0.0,0.0,0.0,0.0
2016-01-25 06:45:00,3,False,2.739086,0.498592,0.997184,2.739086,0.37394398,0.58694696,0.59726405,0.782596,1.1738939,0.432584,1.4957759,0.120448,0.62324,0.0,0.0,0.0,0.0
2016-01-25 07:00:00,3,False,2.259656,0.501876,1.003752,2.259656,0.376407,0.48421198,0.41945398,0.645616,0.96842396,0.601124,1.505628,0.15126,0.62734497,0.0,0.0,0.0,0.0
2016-01-25 07:15:00,3,False,4.1636558,0.52908,1.05816,4.1636558,0.39681,0.892212,0.779634,1.189616,1.784424,0.480338,1.58724,0.341736,0.66134995,0.70821494,0.41095507,0.0,0.40722358
2016-01-25 07:30:00,3,False,5.354384,0.507972,1.015944,5.354384,0.380979,1.147368,1.066869,1.529824,2.294736,0.379214,1.523916,0.736694,0.634965,1.4164298,0.82191014,0.0,0.8144471
2016-01-25 07:45:00,3,False,4.335576,0.468104,0.936208,4.335576,0.351078,0.929052,1.7279639,1.238736,1.858104,0.589888,1.404312,0.641456,0.58513,2.1246448,1.2328652,0.0,1.2216706
2016-01-25 08:00:00,3,False,3.8934698,0.534708,1.069416,3.8934698,0.40103102,0.83431494,1.071429,1.11242,1.6686299,0.292134,1.6041241,0.215686,0.668385,2.8328598,1.6438203,0.0,1.6288943
2016-01-25 08:15:00,3,False,6.115788,0.505628,1.011256,6.115788,0.379221,1.310526,0.797871,1.747368,2.621052,0.69663,1.516884,0.739496,0.632035,4.1484747,2.3563511,1.6845341,2.385373
2016-01-25 08:30:00,3,False,7.859656,0.680112,1.360224,7.859656,0.51008403,1.684212,0.510639,2.245616,3.368424,0.477528,2.0403361,0.27731,0.85014,5.4640903,3.0688818,3.3690684,3.141852
2016-01-25 08:45:00,3,False,4.704,0.60272,1.20544,4.704,0.45204002,1.008,0.291792,1.344,2.016,0.598314,1.8081601,0.319328,0.7534,6.779706,3.7814126,5.0536027,3.898331
2016-01-25 09:00:00,3,False,4.6548743,0.525328,1.050656,4.6548743,0.393996,0.997473,0.683892,1.329964,1.994946,0.47191,1.575984,0.215686,0.65665996,8.095321,4.493943,6.738137,4.6548095
2016-01-25 09:15:00,3,False,5.09698,0.635552,1.271104,5.09698,0.476664,1.09221,0.533436,1.45628,2.18442,0.741574,1.906656,0.156862,0.79444,8.2705765,4.528029,7.704998,4.7555814
2016-01-25 09:30:00,3,False,4.08996,0.722328,1.444656,4.08996,0.541746,0.87642,0.683892,1.16856,1.75284,0.935394,2.166984,0.22689,0.90291,8.445831,4.562115,8.67186,4.8563533
2016-01-25 09:45:00,3,False,5.8583837,0.621484,1.242968,5.8583837,0.46611297,1.255368,0.37386,1.673824,2.510736,0.769662,1.8644519,0.302522,0.776855,8.621086,4.596201,9.6387205,4.9571247
2016-01-25 10:00:00,3,False,5.809258,0.628516,1.257032,5.809258,0.47138703,1.244841,0.446808,1.659788,2.489682,0.550562,1.8855481,0.392156,0.785645,8.796341,4.630287,10.605582,5.057896
2016-01-25 10:15:00,3,False,4.777682,0.550188,1.100376,4.777682,0.412641,1.0237889,0.49695903,1.365052,2.0475779,1.070224,1.650564,0.305322,0.687735,8.923086,4.645248,11.431753,5.130775
2016-01-25 10:30:00,3,False,4.642106,0.53846,1.07692,4.642106,0.403845,0.994737,0.56079,1.326316,1.989474,0.539326,1.61538,0.285714,0.673075,9.049831,4.660209,12.257924,5.2036533
2016-01-25 10:45:00,3,False,7.504,0.53846,1.07692,7.504,0.403845,1.608,0.601824,2.144,3.216,0.741574,1.61538,0.193278,0.673075,9.176577,4.6751704,13.084095,5.2765317
2016-01-25 11:00:00,3,False,7.0245557,0.6182,1.2364,7.0245557,0.46365,1.5052619,0.469605,2.007016,3.0105238,1.185394,1.8546,0.260504,0.77275,9.303323,4.690131,13.910265,5.3494105
2016-01-25 11:15:00,3,False,3.304,0.58396,1.16792,3.304,0.43796998,0.708,0.62917805,0.944,1.416,1.320224,1.7518799,0.184874,0.72995,9.368863,4.675138,14.65298,5.3870964
2016-01-25 11:30:00,3,False,3.8689141,0.59334,1.18668,3.8689141,0.445005,0.82905304,0.396657,1.105404,1.6581061,1.182584,1.78002,0.137254,0.74167496,9.434403,4.660145,15.395696,5.4247823
2016-01-25 11:45:00,3,False,3.094742,0.626172,1.252344,3.094742,0.469629,0.663159,0.47416496,0.884212,1.326318,0.651686,1.878516,0.112044,0.782715,9.499945,4.6451516,16.13841,5.462468
2016-01-25 12:00:00,3,False,3.8070202,0.574576,1.149152,3.8070202,0.43093202,0.81579006,0.56079,1.08772,1.6315801,0.735956,1.7237281,0.10084,0.71822,9.565485,4.630158,16.881124,5.500154
2016-01-25 12:15:00,3,False,4.08996,0.820824,1.641648,4.08996,0.615618,0.87642,0.469605,1.16856,1.75284,0.384832,2.462472,0.089636,1.0260301,9.276872,4.441702,16.990133,5.3342013
2016-01-25 12:30:00,3,False,4.81404,0.571296,1.142592,4.81404,0.42847198,1.03158,0.537993,1.37544,2.06316,0.530898,1.7138879,0.086834,0.71412,8.988258,4.2532454,17.09914,5.1682487
2016-01-25 12:45:00,3,False,4.077192,0.569888,1.139776,4.077192,0.427416,0.873684,0.55622995,1.164912,1.747368,0.432584,1.709664,0.067226,0.71236,8.699645,4.0647893,17.208147,5.002296
2016-01-25 13:00:00,3,False,3.3649142,0.567544,1.135088,3.3649142,0.425658,0.721053,0.971124,0.961404,1.442106,0.35955,1.702632,0.064426,0.70943,8.411031,3.8763328,17.317154,4.836343
2016-01-25 13:15:00,3,False,3.230318,0.53002,1.06004,3.230318,0.397515,0.69221103,0.519756,0.922948,1.3844221,0.41854,1.59006,0.142858,0.662525,8.106347,3.676748,17.379623,4.6611495
2016-01-25 13:30:00,3,False,3.5614042,0.417448,0.834896,3.5614042,0.313086,0.763158,0.647415,1.017544,1.526316,0.455056,1.252344,0.187676,0.52181,7.8016634,3.4771633,17.442093,4.485956
2016-01-25 13:45:00,3,False,4.150874,0.496248,0.992496,4.150874,0.372186,0.88947296,0.542553,1.185964,1.7789459,0.412922,1.488744,0.168068,0.62031,7.496979,3.2775784,17.504562,4.310763
2016-01-25 14:00:00,3,False,3.3649142,0.544092,1.088184,3.3649142,0.408069,0.721053,0.446808,0.961404,1.442106,0.367978,1.632276,0.187676,0.680115,7.192296,3.0779939,17.567032,4.13557
2016-01-25 14:15:00,3,False,3.475934,0.370544,0.741088,3.475934,0.277908,0.744843,0.469605,0.993124,1.489686,0.351124,1.111632,0.14846,0.46317998,5.3942213,2.3084953,13.175274,3.1016774
2016-01-25 14:30:00,3,False,6.5215497,0.428236,0.856472,6.5215497,0.321177,1.397475,0.410334,1.8633,2.79495,0.421348,1.284708,0.14846,0.535295,3.596148,1.5389969,8.783516,2.067785
2016-01-25 14:45:00,3,False,3.1684241,0.70028,1.40056,3.1684241,0.52521,0.67894804,0.41945398,0.905264,1.3578961,0.311798,2.10084,0.184874,0.87535,1.798074,0.76949847,4.391758,1.0338925
2016-01-25 15:00:00,3,False,3.070172,0.505628,1.011256,3.070172,0.379221,0.657894,0.48784202,0.877192,1.315788,0.398876,1.516884,0.168068,0.632035,0.0,0.0,0.0,0.0
2016-01-25 15:15:00,3,False,2.529828,0.52908,1.05816,2.529828,0.39681,0.54210603,0.48784202,0.722808,1.0842121,0.384832,1.58724,0.131652,0.66134995,0.0,0.0,0.0,0.0
2016-01-25 15:30:00,3,False,3.819788,0.562852,1.125704,3.819788,0.42213902,0.81852597,0.323709,1.091368,1.6370519,0.441012,1.6885561,0.140056,0.703565,0.0,0.0,0.0,0.0
2016-01-25 15:45:00,3,False,4.50751,0.659004,1.318008,4.50751,0.49425298,0.96589506,0.469605,1.28786,1.9317901,0.72191,1.9770119,0.162464,0.82375497,0.0,0.0,0.0,0.0
2016-01-25 16:00:00,3,False,5.108768,0.62758,1.25516,5.108768,0.470685,1.094736,0.264438,1.459648,2.189472,0.949438,1.88274,0.140056,0.78447497,0.0,0.0,0.0,0.0
2016-01-25 16:15:00,3,False,4.777682,0.557224,1.114448,4.777682,0.41791797,1.0237889,0.291792,1.365052,2.0475779,0.213484,1.6716719,0.12325,0.69653,0.0,0.0,0.0,0.0
2016-01-25 16:30:00,3,False,4.50751,0.58302,1.16604,4.50751,0.43726498,0.96589506,0.341946,1.28786,1.9317901,1.05337,1.7490599,0.137254,0.72877496,0.0,0.0,0.0,0.0
2016-01-25 16:45:00,3,False,4.065404,0.658068,1.316136,4.065404,0.49355102,0.871158,0.23252401,1.161544,1.742316,0.851124,1.9742041,0.17367,0.822585,0.0,0.0,0.0,0.0
2016-01-25 17:00:00,3,False,4.4338284,0.689492,1.378984,4.4338284,0.517119,0.950106,0.273555,1.266808,1.900212,1.044944,2.068476,0.14846,0.861865,0.0,0.0,0.0,0.0
2016-01-25 17:15:00,3,False,4.753126,0.688556,1.377112,4.753126,0.516417,1.018527,0.23252401,1.358036,2.037054,0.828652,2.065668,0.20168,0.860695,0.0,0.0,0.0,0.0
2016-01-25 17:30:00,3,False,4.5438538,0.733116,1.466232,4.5438538,0.549837,0.973683,0.392097,1.298244,1.947366,1.286516,2.199348,0.22409,0.91639495,0.0,0.0,0.0,0.0
2016-01-25 17:45:00,3,False,8.216278,0.777672,1.555344,8.216278,0.583254,1.760631,0.551673,2.347508,3.521262,0.949438,2.333016,0.32493,0.97209,0.0,0.0,0.0,0.0
2016-01-25 18:00:00,3,False,6.1531262,0.80816,1.61632,6.1531262,0.60612,1.318527,0.49695903,1.758036,2.637054,0.823034,2.42448,0.54902,1.0102,0.0,0.0,0.0,0.0
2016-01-25 18:15:00,3,False,6.447854,0.79972,1.59944,6.447854,0.59979,1.381683,0.364743,1.842244,2.763366,0.72472,2.39916,0.464986,0.99965,0.0,0.0,0.0,0.0
2016-01-25 18:30:00,3,False,7.381192,0.71998,1.43996,7.381192,0.539985,1.581684,0.323709,2.108912,3.163368,0.77809,2.15994,0.291316,0.899975,0.0,0.0,0.0,0.0
2016-01-25 18:45:00,3,False,7.504,0.766884,1.533768,7.504,0.575163,1.608,0.674772,2.144,3.216,1.210674,2.300652,0.212886,0.95860505,0.0,0.0,0.0,0.0
2016-01-25 19:00:00,3,False,7.233828,0.826924,1.653848,7.233828,0.620193,1.550106,0.734043,2.066808,3.100212,0.814606,2.480772,0.212886,1.033655,0.0,0.0,0.0,0.0
2016-01-25 19:15:00,3,False,8.00702,0.770636,1.541272,8.00702,0.577977,1.71579,0.42401102,2.28772,3.43158,0.941012,2.311908,0.243698,0.96329504,0.0,0.0,0.0,0.0
2016-01-25 19:30:00,3,False,7.0245557,0.712008,1.424016,7.0245557,0.534006,1.5052619,0.533436,2.007016,3.0105238,0.536516,2.136024,0.316526,0.89001,0.0,0.0,0.0,0.0
2016-01-25 19:45:00,3,False,7.553126,0.787992,1.575984,7.553126,0.590994,1.6185269,1.085106,2.158036,3.2370539,0.632022,2.363976,0.55182,0.98499,0.0,0.0,0.0,0.0
2016-01-25 20:00:00,3,False,5.932066,0.729364,1.458728,5.932066,0.547023,1.271157,1.376901,1.694876,2.542314,0.469102,2.188092,0.394958,0.91170496,0.0,0.0,0.0,0.0
2016-01-25 20:15:00,3,False,6.472424,0.667448,1.334896,6.472424,0.500586,1.386948,1.531914,1.849264,2.773896,0.851124,2.002344,0.87395,0.83431,0.0,0.0,0.0,0.0
2016-01-25 20:30:00,3,False,6.852636,0.552532,1.105064,6.852636,0.41439903,1.4684219,1.007598,1.957896,2.9368439,0.817416,1.6575961,0.607844,0.690665,0.0,0.0,0.0,0.0
2016-01-25 20:45:00,3,False,6.656146,0.571296,1.142592,6.656146,0.42847198,1.426317,0.784194,1.901756,2.852634,0.83146,1.7138879,0.414566,0.71412,0.0,0.0,0.0,0.0
2016-01-25 21:00:00,3,False,7.343854,0.472796,0.945592,7.343854,0.354597,1.573683,0.610941,2.098244,3.147366,0.505618,1.418388,0.204482,0.590995,0.0,0.0,0.0,0.0
2016-01-25 21:15:00,3,False,8.142596,0.586304,1.172608,8.142596,0.43972802,1.744842,1.044072,2.326456,3.489684,0.505618,1.7589121,0.184874,0.73288,0.0,0.0,0.0,0.0
2016-01-25 21:30:00,3,False,6.325046,0.70028,1.40056,6.325046,0.52521,1.355367,1.395138,1.807156,2.710734,0.353932,2.10084,0.170868,0.87535,0.0,0.0,0.0,0.0
2016-01-25 21:45:00,3,False,6.680702,0.662756,1.325512,6.680702,0.49706703,1.431579,1.021278,1.908772,2.863158,0.789326,1.9882681,0.162464,0.828445,0.0,0.0,0.0,0.0
2016-01-25 22:00:00,3,False,4.826808,0.677768,1.355536,4.826808,0.508326,1.0343161,1.3404269,1.379088,2.0686321,0.435394,2.033304,0.229692,0.84721,0.0,0.0,0.0,0.0
2016-01-25 22:15:00,3,False,4.519298,0.623828,1.247656,4.519298,0.467871,0.96842104,0.67021203,1.291228,1.9368421,0.396068,1.871484,0.32493,0.779785,0.0,0.0,0.0,0.0
2016-01-25 22:30:00,3,False,4.1636558,0.622888,1.245776,4.1636558,0.467166,0.892212,0.41945398,1.189616,1.784424,0.30618,1.868664,0.196078,0.77861005,0.0,0.0,0.0,0.0
2016-01-25 22:45:00,3,False,3.9917219,0.676828,1.353656,3.9917219,0.50762105,0.855369,0.15957299,1.140492,1.710738,0.219102,2.0304842,0.19888,0.846035,0.0,0.0,0.0,0.0
2016-01-25 23:00:00,3,False,3.6724238,0.576924,1.153848,3.6724238,0.432693,0.78694797,0.296352,1.049264,1.5738959,0.247192,1.730772,0.14846,0.72115505,0.0,0.0,0.0,0.0
2016-01-25 23:15:00,3,False,3.7824502,0.547844,1.095688,3.7824502,0.410883,0.81052506,0.214287,1.0807,1.6210501,0.345506,1.643532,0.246498,0.684805,0.0,0.0,0.0,0.0
2016-01-25 23:30:00,3,False,3.463152,0.607412,1.214824,3.463152,0.455559,0.742104,0.173253,0.989472,1.484208,0.160112,1.822236,0.137254,0.75926495,0.0,0.0,0.0,0.0
2016-01-25 23:45:00,3,False,3.795232,0.57364,1.14728,3.795232,0.43023,0.813264,0.177813,1.084352,1.626528,0.115168,1.72092,0.128852,0.71704996,0.0,0.0,0.0,0.0
2016-01-26 00:00:00,3,False,3.119298,0.600376,1.200752,3.119298,0.450282,0.66842103,0.155016,0.891228,1.3368421,0.154494,1.801128,0.114846,0.75047004,0.0,0.0,0.0,0.0
2016-01-26 00:15:00,3,False,3.315788,0.635552,1.271104,3.315788,0.476664,0.710526,0.18693,0.947368,1.421052,0.078652,1.906656,0.145658,0.79444,0.0,0.0,0.0,0.0
2016-01-26 00:30:00,3,False,3.0210462,0.644936,1.289872,3.0210462,0.483702,0.647367,0.19149001,0.863156,1.294734,0.075842,1.934808,0.142858,0.80617005,0.0,0.0,0.0,0.0
2016-01-26 00:45:00,3,False,2.6654038,0.621484,1.242968,2.6654038,0.46611297,0.571158,0.200607,0.761544,1.142316,0.089888,1.8644519,0.106442,0.776855,0.0,0.0,0.0,0.0
2016-01-26 01:00:00,3,False,2.395232,0.605064,1.210128,2.395232,0.453798,0.513264,0.173253,0.684352,1.026528,0.070224,1.815192,0.142858,0.75632995,0.0,0.0,0.0,0.0
2016-01-26 01:15:00,3,False,2.346106,0.490152,0.980304,2.346106,0.367614,0.502737,0.145896,0.670316,1.005474,0.05337,1.470456,0.114846,0.61269,0.0,0.0,0.0,0.0
2016-01-26 01:30:00,3,False,2.1004899,0.31332,0.62664,2.1004899,0.23499,0.45010498,0.18693,0.60014,0.90020996,0.05337,0.93996,0.142858,0.39165002,0.0,0.0,0.0,0.0
2016-01-26 01:45:00,3,False,2.174172,0.425892,0.851784,2.174172,0.319419,0.46589398,0.164133,0.621192,0.93178797,0.047752,1.277676,0.086834,0.53236496,0.0,0.0,0.0,0.0
2016-01-26 02:00:00,3,False,2.370662,0.47514,0.95028,2.370662,0.356355,0.507999,0.177813,0.677332,1.015998,0.05618,1.42542,0.12605,0.593925,0.0,0.0,0.0,0.0
2016-01-26 02:15:00,3,False,1.8794441,0.343808,0.687616,1.8794441,0.257856,0.40273803,0.150456,0.536984,0.80547607,0.05618,1.031424,0.09804,0.42975998,0.0,0.0,0.0,0.0
2016-01-26 02:30:00,3,False,2.346106,0.417448,0.834896,2.346106,0.313086,0.502737,0.218844,0.670316,1.005474,0.044944,1.252344,0.078432,0.52181,0.0,0.0,0.0,0.0
2016-01-26 02:45:00,3,False,2.2232978,0.4212,0.8424,2.2232978,0.3159,0.476421,0.173253,0.635228,0.952842,0.05618,1.2636,0.106442,0.5265,0.0,0.0,0.0,0.0
2016-01-26 03:00:00,3,False,2.136848,0.390712,0.781424,2.136848,0.293034,0.457896,0.168693,0.610528,0.915792,0.058988,1.172136,0.07563,0.48839,0.0,0.0,0.0,0.0
2016-01-26 03:15:00,3,False,2.01404,0.321296,0.642592,2.01404,0.24097201,0.43158,0.168693,0.57544,0.86316,0.08146,0.96388805,0.053222,0.40162,0.0,0.0,0.0,0.0
2016-01-26 03:30:00,3,False,2.174172,0.478424,0.956848,2.174172,0.358818,0.46589398,0.11398201,0.621192,0.93178797,0.070224,1.435272,0.058824,0.59803003,0.0,0.0,0.0,0.0
2016-01-26 03:45:00,3,False,2.174172,0.454032,0.908064,2.174172,0.34052402,0.46589398,0.145896,0.621192,0.93178797,0.05337,1.3620961,0.070028,0.56754,0.0,0.0,0.0,0.0
2016-01-26 04:00:00,3,False,1.842106,0.458724,0.917448,1.842106,0.344043,0.394737,0.145896,0.526316,0.789474,0.047752,1.376172,0.089636,0.57340497,0.0,0.0,0.0,0.0
2016-01-26 04:15:00,3,False,2.444344,0.58396,1.16792,2.444344,0.43796998,0.523788,0.214287,0.698384,1.047576,0.103932,1.7518799,0.064426,0.72995,0.0,0.0,0.0,0.0
2016-01-26 04:30:00,3,False,1.842106,0.537056,1.074112,1.842106,0.40279204,0.394737,0.173253,0.526316,0.789474,0.078652,1.6111681,0.078432,0.67132,0.0,0.0,0.0,0.0
2016-01-26 04:45:00,3,False,2.087722,0.574576,1.149152,2.087722,0.43093202,0.44736898,0.13677901,0.596492,0.89473796,0.044944,1.7237281,0.095238,0.71822,0.0,0.0,0.0,0.0
2016-01-26 05:00:00,3,False,1.940344,0.57364,1.14728,1.940344,0.43023,0.415788,0.145896,0.554384,0.831576,0.106742,1.72092,0.128852,0.71704996,0.0,0.0,0.0,0.0
2016-01-26 05:15:00,3,False,2.60351,0.569888,1.139776,2.60351,0.427416,0.557895,0.168693,0.74386,1.11579,0.08146,1.709664,0.27451,0.71236,0.0,0.0,0.0,0.0
2016-01-26 05:30:00,3,False,2.578954,0.545496,1.090992,2.578954,0.409122,0.552633,0.164133,0.736844,1.105266,0.047752,1.636488,0.260504,0.68187,0.0,0.0,0.0,0.0
2016-01-26 05:45:00,3,False,2.5425959,0.64728,1.29456,2.5425959,0.48545998,0.544842,0.132219,0.726456,1.089684,0.101124,1.9418399,0.218488,0.8091,0.0,0.0,0.0,0.0
2016-01-26 06:00:00,3,False,2.49347,0.605064,1.210128,2.49347,0.453798,0.534315,0.24164099,0.71242,1.06863,0.120786,1.815192,0.170868,0.75632995,0.0,0.0,0.0,0.0
2016-01-26 06:15:00,3,False,2.652636,0.629924,1.259848,2.652636,0.47244298,0.568422,0.296352,0.757896,1.136844,0.35955,1.8897719,0.145658,0.787405,0.0,0.0,0.0,0.0
2016-01-26 06:30:00,3,False,3.304,0.605064,1.210128,3.304,0.453798,0.708,0.3693,0.944,1.416,0.511236,1.815192,0.134454,0.75632995,0.0,0.0,0.0,0.0
2016-01-26 06:45:00,3,False,5.673682,0.595684,1.191368,5.673682,0.44676298,1.2157891,0.42401102,1.621052,2.4315782,0.41854,1.7870519,0.128852,0.744605,0.0,0.0,0.0,0.0
2016-01-26 07:00:00,3,False,4.4338284,0.606472,1.212944,4.4338284,0.454854,0.950106,0.19605002,1.266808,1.900212,0.502808,1.819416,0.154062,0.75809,0.0,0.0,0.0,0.0
2016-01-26 07:15:00,3,False,4.6666617,0.587712,1.175424,4.6666617,0.44078398,0.9999989,0.250761,1.333332,1.9999979,0.407304,1.7631359,0.128852,0.73464,0.75757337,0.44435698,0.0,0.4356047
2016-01-26 07:30:00,3,False,3.5741718,0.581612,1.163224,3.5741718,0.436209,0.76589394,0.65197504,1.021192,1.5317879,0.36236,1.744836,0.67507,0.727015,1.5151467,0.88871396,0.0,0.8712094
2016-01-26 07:45:00,3,False,4.298252,0.47608,0.95216,4.298252,0.35706002,0.921054,0.610941,1.228072,1.842108,0.376404,1.4282401,0.316526,0.5951,2.27272,1.3330709,0.0,1.3068141
2016-01-26 08:00:00,3,False,4.5929804,0.53846,1.07692,4.5929804,0.403845,0.98421,0.478722,1.31228,1.96842,0.373596,1.61538,0.156862,0.673075,3.0302935,1.7774279,0.0,1.7424188
2016-01-26 08:15:00,3,False,6.349616,0.6121,1.2242,6.349616,0.459075,1.360632,0.469605,1.814176,2.721264,0.36236,1.8363,0.156862,0.76512504,4.3195558,2.4753125,1.7010899,2.4837446
2016-01-26 08:30:00,3,False,4.961404,0.78002,1.56004,4.961404,0.585015,1.063158,0.506079,1.417544,2.126316,0.39045,2.34006,0.117648,0.975025,5.608818,3.173197,3.4021797,3.2250702
2016-01-26 08:45:00,3,False,4.3847017,0.860696,1.721392,4.3847017,0.645522,0.939579,0.46048498,1.252772,1.879158,0.404494,2.582088,0.221288,1.07587,6.89808,3.8710816,5.1032696,3.966396
2016-01-26 09:00:00,3,False,3.5741718,0.775328,1.550656,3.5741718,0.581496,0.76589394,0.50151896,1.021192,1.5317879,0.376404,2.325984,0.154062,0.96915996,8.187343,4.568966,6.8043594,4.707722
2016-01-26 09:15:00,3,False,4.715788,0.782364,1.564728,4.715788,0.58677304,1.010526,0.50151896,1.347368,2.021052,0.396068,2.3470922,0.145658,0.977955,8.359526,4.5952835,7.778786,4.806727
2016-01-26 09:30:00,3,False,4.077192,0.625236,1.250472,4.077192,0.46892697,0.873684,0.446808,1.164912,1.747368,0.514044,1.8757079,0.12325,0.781545,8.531708,4.621601,8.753213,4.905732
2016-01-26 09:45:00,3,False,5.133338,0.724672,1.449344,5.133338,0.543504,1.100001,0.50151896,1.466668,2.200002,0.685394,2.174016,0.145658,0.90584004,8.703891,4.6479187,9.727639,5.004737
2016-01-26 10:00:00,3,False,5.8583837,0.716696,1.433392,5.8583837,0.537522,1.255368,0.43313098,1.673824,2.510736,0.820224,2.150088,0.168068,0.89587003,8.876074,4.6742363,10.702066,5.103742
2016-01-26 10:15:00,3,False,4.6303177,0.60882,1.21764,4.6303177,0.45661503,0.992211,0.41945398,1.322948,1.984422,0.845506,1.8264601,0.196078,0.761025,9.00255,4.689375,11.53362,5.1764665
2016-01-26 10:30:00,3,False,4.470172,0.54878,1.09756,4.470172,0.41158503,0.95789397,0.410334,1.277192,1.9157879,0.744382,1.6463401,0.134454,0.685975,9.129027,4.704513,12.365173,5.249191
2016-01-26 10:45:00,3,False,5.416278,0.598032,1.196064,5.416278,0.448524,1.160631,0.428571,1.547508,2.321262,0.77809,1.794096,0.215686,0.74754,9.255504,4.719651,13.196727,5.3219147
2016-01-26 11:00:00,3,False,5.09698,0.620544,1.241088,5.09698,0.46540803,1.09221,0.45136797,1.45628,2.18442,0.837078,1.8616321,0.154062,0.77568,9.381981,4.7347894,14.028278,5.394639
2016-01-26 11:15:00,3,False,3.8561459,0.588648,1.177296,3.8561459,0.441486,0.82631695,0.351063,1.101756,1.6526339,0.58146,1.765944,0.296918,0.73581004,9.4506855,4.7235456,14.781563,5.4341445
2016-01-26 11:30:00,3,False,3.795232,0.643996,1.287992,3.795232,0.482997,0.813264,0.43313098,1.084352,1.626528,1.05337,1.931988,0.504202,0.804995,9.519392,4.7123013,15.534847,5.47365
2016-01-26 11:45:00,3,False,3.61053,0.623828,1.247656,3.61053,0.467871,0.773685,0.40121698,1.03158,1.54737,0.47472,1.871484,0.235294,0.779785,9.588097,4.7010574,16.288132,5.5131555
2016-01-26 12:00:00,3,False,3.635086,0.598032,1.196064,3.635086,0.448524,0.778947,0.47416496,1.038596,1.557894,0.648876,1.794096,0.218488,0.74754,9.656802,4.689813,17.041414,5.5526614
