Start date;End date;Germany/Luxembourg [€/MWh] Original resolutions;∅ DE/LU neighbours [€/MWh] Original resolutions;Belgium [€/MWh] Original resolutions;Denmark 1 [€/MWh] Original resolutions;Denmark 2 [€/MWh] Original resolutions;France [€/MWh] Original resolutions;Netherlands [€/MWh] Original resolutions;Norway 2 [€/MWh] Original resolutions;Austria [€/MWh] Original resolutions;Poland [€/MWh] Original resolutions;Sweden 4 [€/MWh] Original resolutions;Switzerland [€/MWh] Original resolutions;Czech Republic [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Northern Italy [€/MWh] Original resolutions;Slovenia [€/MWh] Original resolutions;Hungary [€/MWh] Original resolutions
Dec 9, 2020 11:45 PM;Dec 10, 2020 12:00 AM;42.55;36.83;45.03;25.00;25.00;48.93;36.45;19.75;44.08;46.36;20.02;49.67;44.85;-;48.93;44.08;44.85
Dec 10, 2020 12:00 AM;Dec 10, 2020 12:15 AM;40.70;37.62;42.78;40.70;28.21;45.95;34.70;20.06;42.00;51.37;20.06;44.63;43.40;-;45.95;42.00;43.40
Dec 10, 2020 12:15 AM;Dec 10, 2020 12:30 AM;40.70;37.62;42.78;40.70;28.21;45.95;34.70;20.06;42.00;51.37;20.06;44.63;43.40;-;45.95;42.00;43.40
Dec 10, 2020 12:30 AM;Dec 10, 2020 12:45 AM;40.70;37.62;42.78;40.70;28.21;45.95;34.70;20.06;42.00;51.37;20.06;44.63;43.40;-;45.95;42.00;43.40
Dec 10, 2020 12:45 AM;Dec 10, 2020 1:00 AM;40.70;37.62;42.78;40.70;28.21;45.95;34.70;20.06;42.00;51.37;20.06;44.63;43.40;-;45.95;42.00;43.40
Dec 10, 2020 1:00 AM;Dec 10, 2020 1:15 AM;38.24;34.87;39.55;38.24;19.49;41.58;34.50;19.49;39.06;49.11;19.49;42.02;41.00;-;41.58;39.06;41.00
Dec 10, 2020 1:15 AM;Dec 10, 2020 1:30 AM;38.24;34.87;39.55;38.24;19.49;41.58;34.50;19.49;39.06;49.11;19.49;42.02;41.00;-;41.58;39.06;41.00
Dec 10, 2020 1:30 AM;Dec 10, 2020 1:45 AM;38.24;34.87;39.55;38.24;19.49;41.58;34.50;19.49;39.06;49.11;19.49;42.02;41.00;-;41.58;39.06;41.00
Dec 10, 2020 1:45 AM;Dec 10, 2020 2:00 AM;38.24;34.87;39.55;38.24;19.49;41.58;34.50;19.49;39.06;49.11;19.49;42.02;41.00;-;41.58;39.06;41.00
Dec 10, 2020 2:00 AM;Dec 10, 2020 2:15 AM;36.92;33.55;37.81;36.92;18.96;39.18;34.40;18.96;37.48;48.18;18.96;39.80;38.42;-;39.18;37.48;38.42
Dec 10, 2020 2:15 AM;Dec 10, 2020 2:30 AM;36.92;33.55;37.81;36.92;18.96;39.18;34.40;18.96;37.48;48.18;18.96;39.80;38.42;-;39.18;37.48;38.42
Dec 10, 2020 2:30 AM;Dec 10, 2020 2:45 AM;36.92;33.55;37.81;36.92;18.96;39.18;34.40;18.96;37.48;48.18;18.96;39.80;38.42;-;39.18;37.48;38.42
Dec 10, 2020 2:45 AM;Dec 10, 2020 3:00 AM;36.92;33.55;37.81;36.92;18.96;39.18;34.40;18.96;37.48;48.18;18.96;39.80;38.42;-;39.18;37.48;38.42
Dec 10, 2020 3:00 AM;Dec 10, 2020 3:15 AM;35.88;32.70;36.25;35.88;19.47;36.81;34.80;19.47;36.11;47.26;19.47;38.09;36.07;-;36.81;36.11;36.07
Dec 10, 2020 3:15 AM;Dec 10, 2020 3:30 AM;35.88;32.70;36.25;35.88;19.47;36.81;34.80;19.47;36.11;47.26;19.47;38.09;36.07;-;36.81;36.11;36.07
Dec 10, 2020 3:30 AM;Dec 10, 2020 3:45 AM;35.88;32.70;36.25;35.88;19.47;36.81;34.80;19.47;36.11;47.26;19.47;38.09;36.07;-;36.81;36.11;36.07
Dec 10, 2020 3:45 AM;Dec 10, 2020 4:00 AM;35.88;32.70;36.25;35.88;19.47;36.81;34.80;19.47;36.11;47.26;19.47;38.09;36.07;-;36.81;36.11;36.07
Dec 10, 2020 4:00 AM;Dec 10, 2020 4:15 AM;36.19;35.82;36.19;36.19;35.32;36.19;36.19;20.15;36.19;47.25;35.32;38.52;36.49;-;36.19;36.19;36.49
Dec 10, 2020 4:15 AM;Dec 10, 2020 4:30 AM;36.19;35.82;36.19;36.19;35.32;36.19;36.19;20.15;36.19;47.25;35.32;38.52;36.49;-;36.19;36.19;36.49
Dec 10, 2020 4:30 AM;Dec 10, 2020 4:45 AM;36.19;35.82;36.19;36.19;35.32;36.19;36.19;20.15;36.19;47.25;35.32;38.52;36.49;-;36.19;36.19;36.49
Dec 10, 2020 4:45 AM;Dec 10, 2020 5:00 AM;36.19;35.82;36.19;36.19;35.32;36.19;36.19;20.15;36.19;47.25;35.32;38.52;36.49;-;36.19;36.19;36.49
Dec 10, 2020 5:00 AM;Dec 10, 2020 5:15 AM;42.50;41.20;42.50;42.50;41.48;42.50;42.50;21.23;42.50;51.83;41.48;42.18;42.51;-;42.50;42.50;42.51
Dec 10, 2020 5:15 AM;Dec 10, 2020 5:30 AM;42.50;41.20;42.50;42.50;41.48;42.50;42.50;21.23;42.50;51.83;41.48;42.18;42.51;-;42.50;42.50;42.51
Dec 10, 2020 5:30 AM;Dec 10, 2020 5:45 AM;42.50;41.20;42.50;42.50;41.48;42.50;42.50;21.23;42.50;51.83;41.48;42.18;42.51;-;42.50;42.50;42.51
Dec 10, 2020 5:45 AM;Dec 10, 2020 6:00 AM;42.50;41.20;42.50;42.50;41.48;42.50;42.50;21.23;42.50;51.83;41.48;42.18;42.51;-;42.50;42.50;42.51
Dec 10, 2020 6:00 AM;Dec 10, 2020 6:15 AM;53.80;51.70;53.80;53.80;53.80;53.80;53.80;23.94;53.80;58.95;53.80;54.33;54.90;-;53.80;53.80;54.90
Dec 10, 2020 6:15 AM;Dec 10, 2020 6:30 AM;53.80;51.70;53.80;53.80;53.80;53.80;53.80;23.94;53.80;58.95;53.80;54.33;54.90;-;53.80;53.80;54.90
Dec 10, 2020 6:30 AM;Dec 10, 2020 6:45 AM;53.80;51.70;53.80;53.80;53.80;53.80;53.80;23.94;53.80;58.95;53.80;54.33;54.90;-;53.80;53.80;54.90
Dec 10, 2020 6:45 AM;Dec 10, 2020 7:00 AM;53.80;51.70;53.80;53.80;53.80;53.80;53.80;23.94;53.80;58.95;53.80;54.33;54.90;-;53.80;53.80;54.90
Dec 10, 2020 7:00 AM;Dec 10, 2020 7:15 AM;72.93;69.66;72.93;72.93;72.93;72.93;72.93;26.74;72.93;72.93;72.93;77.73;78.33;-;72.93;72.93;78.33
Dec 10, 2020 7:15 AM;Dec 10, 2020 7:30 AM;72.93;69.66;72.93;72.93;72.93;72.93;72.93;26.74;72.93;72.93;72.93;77.73;78.33;-;72.93;72.93;78.33
Dec 10, 2020 7:30 AM;Dec 10, 2020 7:45 AM;72.93;69.66;72.93;72.93;72.93;72.93;72.93;26.74;72.93;72.93;72.93;77.73;78.33;-;72.93;72.93;78.33
Dec 10, 2020 7:45 AM;Dec 10, 2020 8:00 AM;72.93;69.66;72.93;72.93;72.93;72.93;72.93;26.74;72.93;72.93;72.93;77.73;78.33;-;72.93;72.93;78.33
Dec 10, 2020 8:00 AM;Dec 10, 2020 8:15 AM;96.43;94.86;96.43;96.43;96.43;96.43;96.43;93.34;96.43;78.35;96.43;98.08;98.64;-;96.43;96.43;98.64
Dec 10, 2020 8:15 AM;Dec 10, 2020 8:30 AM;96.43;94.86;96.43;96.43;96.43;96.43;96.43;93.34;96.43;78.35;96.43;98.08;98.64;-;96.43;96.43;98.64
Dec 10, 2020 8:30 AM;Dec 10, 2020 8:45 AM;96.43;94.86;96.43;96.43;96.43;96.43;96.43;93.34;96.43;78.35;96.43;98.08;98.64;-;96.43;96.43;98.64
Dec 10, 2020 8:45 AM;Dec 10, 2020 9:00 AM;96.43;94.86;96.43;96.43;96.43;96.43;96.43;93.34;96.43;78.35;96.43;98.08;98.64;-;96.43;96.43;98.64
Dec 10, 2020 9:00 AM;Dec 10, 2020 9:15 AM;93.94;94.50;93.94;93.94;93.94;93.94;93.94;90.94;93.94;85.73;93.94;100.26;104.94;-;93.94;93.94;104.94
Dec 10, 2020 9:15 AM;Dec 10, 2020 9:30 AM;93.94;94.50;93.94;93.94;93.94;93.94;93.94;90.94;93.94;85.73;93.94;100.26;104.94;-;93.94;93.94;104.94
Dec 10, 2020 9:30 AM;Dec 10, 2020 9:45 AM;93.94;94.50;93.94;93.94;93.94;93.94;93.94;90.94;93.94;85.73;93.94;100.26;104.94;-;93.94;93.94;104.94
Dec 10, 2020 9:45 AM;Dec 10, 2020 10:00 AM;93.94;94.50;93.94;93.94;93.94;93.94;93.94;90.94;93.94;85.73;93.94;100.26;104.94;-;93.94;93.94;104.94
Dec 10, 2020 10:00 AM;Dec 10, 2020 10:15 AM;92.48;92.95;92.48;92.48;92.48;92.48;92.48;89.52;92.48;85.79;90.26;101.17;100.78;-;92.48;92.48;100.78
Dec 10, 2020 10:15 AM;Dec 10, 2020 10:30 AM;92.48;92.95;92.48;92.48;92.48;92.48;92.48;89.52;92.48;85.79;90.26;101.17;100.78;-;92.48;92.48;100.78
Dec 10, 2020 10:30 AM;Dec 10, 2020 10:45 AM;92.48;92.95;92.48;92.48;92.48;92.48;92.48;89.52;92.48;85.79;90.26;101.17;100.78;-;92.48;92.48;100.78
Dec 10, 2020 10:45 AM;Dec 10, 2020 11:00 AM;92.48;92.95;92.48;92.48;92.48;92.48;92.48;89.52;92.48;85.79;90.26;101.17;100.78;-;92.48;92.48;100.78
Dec 10, 2020 11:00 AM;Dec 10, 2020 11:15 AM;92.99;93.71;92.99;92.99;92.99;92.99;92.99;90.02;92.99;86.82;90.76;103.17;102.11;-;92.99;92.99;102.11
Dec 10, 2020 11:15 AM;Dec 10, 2020 11:30 AM;92.99;93.71;92.99;92.99;92.99;92.99;92.99;90.02;92.99;86.82;90.76;103.17;102.11;-;92.99;92.99;102.11
Dec 10, 2020 11:30 AM;Dec 10, 2020 11:45 AM;92.99;93.71;92.99;92.99;92.99;92.99;92.99;90.02;92.99;86.82;90.76;103.17;102.11;-;92.99;92.99;102.11
Dec 10, 2020 11:45 AM;Dec 10, 2020 12:00 PM;92.99;93.71;92.99;92.99;92.99;92.99;92.99;90.02;92.99;86.82;90.76;103.17;102.11;-;92.99;92.99;102.11
Dec 10, 2020 12:00 PM;Dec 10, 2020 12:15 PM;86.82;89.08;86.82;86.82;86.82;86.82;86.82;84.04;86.82;86.82;86.82;100.32;101.00;-;86.82;86.82;101.00
Dec 10, 2020 12:15 PM;Dec 10, 2020 12:30 PM;86.82;89.08;86.82;86.82;86.82;86.82;86.82;84.04;86.82;86.82;86.82;100.32;101.00;-;86.82;86.82;101.00
Dec 10, 2020 12:30 PM;Dec 10, 2020 12:45 PM;86.82;89.08;86.82;86.82;86.82;86.82;86.82;84.04;86.82;86.82;86.82;100.32;101.00;-;86.82;86.82;101.00
Dec 10, 2020 12:45 PM;Dec 10, 2020 1:00 PM;86.82;89.08;86.82;86.82;86.82;86.82;86.82;84.04;86.82;86.82;86.82;100.32;101.00;-;86.82;86.82;101.00
Dec 10, 2020 1:00 PM;Dec 10, 2020 1:15 PM;93.10;93.58;93.10;93.10;93.10;93.10;93.10;90.12;93.10;87.10;93.10;99.93;100.55;-;93.10;93.10;100.55
Dec 10, 2020 1:15 PM;Dec 10, 2020 1:30 PM;93.10;93.58;93.10;93.10;93.10;93.10;93.10;90.12;93.10;87.10;93.10;99.93;100.55;-;93.10;93.10;100.55
Dec 10, 2020 1:30 PM;Dec 10, 2020 1:45 PM;93.10;93.58;93.10;93.10;93.10;93.10;93.10;90.12;93.10;87.10;93.10;99.93;100.55;-;93.10;93.10;100.55
Dec 10, 2020 1:45 PM;Dec 10, 2020 2:00 PM;93.10;93.58;93.10;93.10;93.10;93.10;93.10;90.12;93.10;87.10;93.10;99.93;100.55;-;93.10;93.10;100.55
Dec 10, 2020 2:00 PM;Dec 10, 2020 2:15 PM;85.24;82.10;85.24;85.24;85.24;85.24;85.24;27.43;85.24;84.86;85.24;95.65;98.45;-;85.24;85.24;98.45
Dec 10, 2020 2:15 PM;Dec 10, 2020 2:30 PM;85.24;82.10;85.24;85.24;85.24;85.24;85.24;27.43;85.24;84.86;85.24;95.65;98.45;-;85.24;85.24;98.45
Dec 10, 2020 2:30 PM;Dec 10, 2020 2:45 PM;85.24;82.10;85.24;85.24;85.24;85.24;85.24;27.43;85.24;84.86;85.24;95.65;98.45;-;85.24;85.24;98.45
Dec 10, 2020 2:45 PM;Dec 10, 2020 3:00 PM;85.24;82.10;85.24;85.24;85.24;85.24;85.24;27.43;85.24;84.86;85.24;95.65;98.45;-;85.24;85.24;98.45
Dec 10, 2020 3:00 PM;Dec 10, 2020 3:15 PM;89.68;85.69;89.68;89.68;89.68;89.68;89.68;27.37;89.68;86.81;89.68;98.87;101.73;-;93.78;89.68;101.73
Dec 10, 2020 3:15 PM;Dec 10, 2020 3:30 PM;89.68;85.69;89.68;89.68;89.68;89.68;89.68;27.37;89.68;86.81;89.68;98.87;101.73;-;93.78;89.68;101.73
Dec 10, 2020 3:30 PM;Dec 10, 2020 3:45 PM;89.68;85.69;89.68;89.68;89.68;89.68;89.68;27.37;89.68;86.81;89.68;98.87;101.73;-;93.78;89.68;101.73
Dec 10, 2020 3:45 PM;Dec 10, 2020 4:00 PM;89.68;85.69;89.68;89.68;89.68;89.68;89.68;27.37;89.68;86.81;89.68;98.87;101.73;-;93.78;89.68;101.73
Dec 10, 2020 4:00 PM;Dec 10, 2020 4:15 PM;101.00;94.09;101.00;101.00;101.00;101.00;101.00;28.22;101.00;98.99;101.00;98.45;102.29;-;101.00;101.00;102.29
Dec 10, 2020 4:15 PM;Dec 10, 2020 4:30 PM;101.00;94.09;101.00;101.00;101.00;101.00;101.00;28.22;101.00;98.99;101.00;98.45;102.29;-;101.00;101.00;102.29
Dec 10, 2020 4:30 PM;Dec 10, 2020 4:45 PM;101.00;94.09;101.00;101.00;101.00;101.00;101.00;28.22;101.00;98.99;101.00;98.45;102.29;-;101.00;101.00;102.29
Dec 10, 2020 4:45 PM;Dec 10, 2020 5:00 PM;101.00;94.09;101.00;101.00;101.00;101.00;101.00;28.22;101.00;98.99;101.00;98.45;102.29;-;101.00;101.00;102.29
Dec 10, 2020 5:00 PM;Dec 10, 2020 5:15 PM;105.41;98.01;105.41;105.41;105.41;105.41;105.41;28.31;105.41;94.51;105.41;108.42;108.97;-;105.41;105.41;108.97
Dec 10, 2020 5:15 PM;Dec 10, 2020 5:30 PM;105.41;98.01;105.41;105.41;105.41;105.41;105.41;28.31;105.41;94.51;105.41;108.42;108.97;-;105.41;105.41;108.97
Dec 10, 2020 5:30 PM;Dec 10, 2020 5:45 PM;105.41;98.01;105.41;105.41;105.41;105.41;105.41;28.31;105.41;94.51;105.41;108.42;108.97;-;105.41;105.41;108.97
Dec 10, 2020 5:45 PM;Dec 10, 2020 6:00 PM;105.41;98.01;105.41;105.41;105.41;105.41;105.41;28.31;105.41;94.51;105.41;108.42;108.97;-;105.41;105.41;108.97
Dec 10, 2020 6:00 PM;Dec 10, 2020 6:15 PM;93.56;88.68;93.56;93.56;93.56;93.56;93.56;27.37;93.56;92.15;93.56;100.32;100.76;-;93.56;93.56;100.76
Dec 10, 2020 6:15 PM;Dec 10, 2020 6:30 PM;93.56;88.68;93.56;93.56;93.56;93.56;93.56;27.37;93.56;92.15;93.56;100.32;100.76;-;93.56;93.56;100.76
Dec 10, 2020 6:30 PM;Dec 10, 2020 6:45 PM;93.56;88.68;93.56;93.56;93.56;93.56;93.56;27.37;93.56;92.15;93.56;100.32;100.76;-;93.56;93.56;100.76
Dec 10, 2020 6:45 PM;Dec 10, 2020 7:00 PM;93.56;88.68;93.56;93.56;93.56;93.56;93.56;27.37;93.56;92.15;93.56;100.32;100.76;-;93.56;93.56;100.76
Dec 10, 2020 7:00 PM;Dec 10, 2020 7:15 PM;75.22;72.63;73.65;75.22;75.22;75.06;64.00;27.31;75.09;84.49;75.22;87.22;86.45;-;80.63;75.09;86.45
Dec 10, 2020 7:15 PM;Dec 10, 2020 7:30 PM;75.22;72.63;73.65;75.22;75.22;75.06;64.00;27.31;75.09;84.49;75.22;87.22;86.45;-;80.63;75.09;86.45
Dec 10, 2020 7:30 PM;Dec 10, 2020 7:45 PM;75.22;72.63;73.65;75.22;75.22;75.06;64.00;27.31;75.09;84.49;75.22;87.22;86.45;-;80.63;75.09;86.45
Dec 10, 2020 7:45 PM;Dec 10, 2020 8:00 PM;75.22;72.63;73.65;75.22;75.22;75.06;64.00;27.31;75.09;84.49;75.22;87.22;86.45;-;80.63;75.09;86.45
Dec 10, 2020 8:00 PM;Dec 10, 2020 8:15 PM;61.74;57.40;58.70;60.26;60.26;61.53;40.70;27.30;61.53;68.77;60.26;64.45;67.63;-;61.53;61.53;67.63
Dec 10, 2020 8:15 PM;Dec 10, 2020 8:30 PM;61.74;57.40;58.70;60.26;60.26;61.53;40.70;27.30;61.53;68.77;60.26;64.45;67.63;-;61.53;61.53;67.63
Dec 10, 2020 8:30 PM;Dec 10, 2020 8:45 PM;61.74;57.40;58.70;60.26;60.26;61.53;40.70;27.30;61.53;68.77;60.26;64.45;67.63;-;61.53;61.53;67.63
Dec 10, 2020 8:45 PM;Dec 10, 2020 9:00 PM;61.74;57.40;58.70;60.26;60.26;61.53;40.70;27.30;61.53;68.77;60.26;64.45;67.63;-;61.53;61.53;67.63
Dec 10, 2020 9:00 PM;Dec 10, 2020 9:15 PM;51.01;48.13;49.73;50.15;50.15;50.65;40.00;24.38;50.83;55.26;49.78;53.25;55.22;-;51.80;50.83;55.22
Dec 10, 2020 9:15 PM;Dec 10, 2020 9:30 PM;51.01;48.13;49.73;50.15;50.15;50.65;40.00;24.38;50.83;55.26;49.78;53.25;55.22;-;51.80;50.83;55.22
Dec 10, 2020 9:30 PM;Dec 10, 2020 9:45 PM;51.01;48.13;49.73;50.15;50.15;50.65;40.00;24.38;50.83;55.26;49.78;53.25;55.22;-;51.80;50.83;55.22
Dec 10, 2020 9:45 PM;Dec 10, 2020 10:00 PM;51.01;48.13;49.73;50.15;50.15;50.65;40.00;24.38;50.83;55.26;49.78;53.25;55.22;-;51.80;50.83;55.22
Dec 10, 2020 10:00 PM;Dec 10, 2020 10:15 PM;46.63;46.21;47.84;45.51;45.51;49.99;43.00;23.40;47.45;58.31;45.51;51.10;50.72;-;49.99;47.45;50.72
Dec 10, 2020 10:15 PM;Dec 10, 2020 10:30 PM;46.63;46.21;47.84;45.51;45.51;49.99;43.00;23.40;47.45;58.31;45.51;51.10;50.72;-;49.99;47.45;50.72
Dec 10, 2020 10:30 PM;Dec 10, 2020 10:45 PM;46.63;46.21;47.84;45.51;45.51;49.99;43.00;23.40;47.45;58.31;45.51;51.10;50.72;-;49.99;47.45;50.72
Dec 10, 2020 10:45 PM;Dec 10, 2020 11:00 PM;46.63;46.21;47.84;45.51;45.51;49.99;43.00;23.40;47.45;58.31;45.51;51.10;50.72;-;49.99;47.45;50.72
Dec 10, 2020 11:00 PM;Dec 10, 2020 11:15 PM;42.92;42.90;44.90;41.89;41.89;48.72;36.76;21.97;44.35;54.50;41.89;49.37;45.66;-;48.72;44.35;45.66
Dec 10, 2020 11:15 PM;Dec 10, 2020 11:30 PM;42.92;42.90;44.90;41.89;41.89;48.72;36.76;21.97;44.35;54.50;41.89;49.37;45.66;-;48.72;44.35;45.66
Dec 10, 2020 11:30 PM;Dec 10, 2020 11:45 PM;42.92;42.90;44.90;41.89;41.89;48.72;36.76;21.97;44.35;54.50;41.89;49.37;45.66;-;48.72;44.35;45.66
Dec 10, 2020 11:45 PM;Dec 11, 2020 12:00 AM;42.92;42.90;44.90;41.89;41.89;48.72;36.76;21.97;44.35;54.50;41.89;49.37;45.66;-;48.72;44.35;45.66
Dec 11, 2020 12:00 AM;Dec 11, 2020 12:15 AM;40.55;39.72;40.55;39.58;39.58;40.55;40.55;20.73;40.55;47.32;39.58;46.03;41.92;-;41.05;40.55;41.92
Dec 11, 2020 12:15 AM;Dec 11, 2020 12:30 AM;40.55;39.72;40.55;39.58;39.58;40.55;40.55;20.73;40.55;47.32;39.58;46.03;41.92;-;41.05;40.55;41.92
Dec 11, 2020 12:30 AM;Dec 11, 2020 12:45 AM;40.55;39.72;40.55;39.58;39.58;40.55;40.55;20.73;40.55;47.32;39.58;46.03;41.92;-;41.05;40.55;41.92
Dec 11, 2020 12:45 AM;Dec 11, 2020 1:00 AM;40.55;39.72;40.55;39.58;39.58;40.55;40.55;20.73;40.55;47.32;39.58;46.03;41.92;-;41.05;40.55;41.92
Dec 11, 2020 1:00 AM;Dec 11, 2020 1:15 AM;36.75;36.75;36.75;35.87;35.87;36.75;36.75;20.37;36.75;47.26;35.87;43.01;39.01;-;41.61;36.75;39.01
Dec 11, 2020 1:15 AM;Dec 11, 2020 1:30 AM;36.75;36.75;36.75;35.87;35.87;36.75;36.75;20.37;36.75;47.26;35.87;43.01;39.01;-;41.61;36.75;39.01
Dec 11, 2020 1:30 AM;Dec 11, 2020 1:45 AM;36.75;36.75;36.75;35.87;35.87;36.75;36.75;20.37;36.75;47.26;35.87;43.01;39.01;-;41.61;36.75;39.01
Dec 11, 2020 1:45 AM;Dec 11, 2020 2:00 AM;36.75;36.75;36.75;35.87;35.87;36.75;36.75;20.37;36.75;47.26;35.87;43.01;39.01;-;41.61;36.75;39.01
Dec 11, 2020 2:00 AM;Dec 11, 2020 2:15 AM;37.09;34.13;37.09;26.56;26.56;37.10;37.09;20.28;37.09;47.21;26.56;42.30;37.54;-;41.03;37.09;37.54
Dec 11, 2020 2:15 AM;Dec 11, 2020 2:30 AM;37.09;34.13;37.09;26.56;26.56;37.10;37.09;20.28;37.09;47.21;26.56;42.30;37.54;-;41.03;37.09;37.54
Dec 11, 2020 2:30 AM;Dec 11, 2020 2:45 AM;37.09;34.13;37.09;26.56;26.56;37.10;37.09;20.28;37.09;47.21;26.56;42.30;37.54;-;41.03;37.09;37.54
Dec 11, 2020 2:45 AM;Dec 11, 2020 3:00 AM;37.09;34.13;37.09;26.56;26.56;37.10;37.09;20.28;37.09;47.21;26.56;42.30;37.54;-;41.03;37.09;37.54
Dec 11, 2020 3:00 AM;Dec 11, 2020 3:15 AM;34.72;31.29;34.72;20.24;20.24;34.72;34.72;20.24;34.72;47.23;20.24;41.22;35.95;-;41.59;34.72;35.95
Dec 11, 2020 3:15 AM;Dec 11, 2020 3:30 AM;34.72;31.29;34.72;20.24;20.24;34.72;34.72;20.24;34.72;47.23;20.24;41.22;35.95;-;41.59;34.72;35.95
Dec 11, 2020 3:30 AM;Dec 11, 2020 3:45 AM;34.72;31.29;34.72;20.24;20.24;34.72;34.72;20.24;34.72;47.23;20.24;41.22;35.95;-;41.59;34.72;35.95
Dec 11, 2020 3:45 AM;Dec 11, 2020 4:00 AM;34.72;31.29;34.72;20.24;20.24;34.72;34.72;20.24;34.72;47.23;20.24;41.22;35.95;-;41.59;34.72;35.95
Dec 11, 2020 4:00 AM;Dec 11, 2020 4:15 AM;33.65;30.96;33.60;20.24;20.24;33.59;33.61;20.24;34.05;47.13;20.24;41.10;36.53;-;41.59;34.05;36.53
Dec 11, 2020 4:15 AM;Dec 11, 2020 4:30 AM;33.65;30.96;33.60;20.24;20.24;33.59;33.61;20.24;34.05;47.13;20.24;41.10;36.53;-;41.59;34.05;36.53
Dec 11, 2020 4:30 AM;Dec 11, 2020 4:45 AM;33.65;30.96;33.60;20.24;20.24;33.59;33.61;20.24;34.05;47.13;20.24;41.10;36.53;-;41.59;34.05;36.53
Dec 11, 2020 4:45 AM;Dec 11, 2020 5:00 AM;33.65;30.96;33.60;20.24;20.24;33.59;33.61;20.24;34.05;47.13;20.24;41.10;36.53;-;41.59;34.05;36.53
Dec 11, 2020 5:00 AM;Dec 11, 2020 5:15 AM;37.08;34.14;37.07;20.58;20.58;37.12;37.05;20.58;38.06;57.48;20.58;44.51;41.88;-;46.13;38.06;41.88
Dec 11, 2020 5:15 AM;Dec 11, 2020 5:30 AM;37.08;34.14;37.07;20.58;20.58;37.12;37.05;20.58;38.06;57.48;20.58;44.51;41.88;-;46.13;38.06;41.88
Dec 11, 2020 5:30 AM;Dec 11, 2020 5:45 AM;37.08;34.14;37.07;20.58;20.58;37.12;37.05;20.58;38.06;57.48;20.58;44.51;41.88;-;46.13;38.06;41.88
Dec 11, 2020 5:45 AM;Dec 11, 2020 6:00 AM;37.08;34.14;37.07;20.58;20.58;37.12;37.05;20.58;38.06;57.48;20.58;44.51;41.88;-;46.13;38.06;41.88
Dec 11, 2020 6:00 AM;Dec 11, 2020 6:15 AM;38.78;42.51;38.28;21.77;37.85;39.72;38.10;21.77;54.93;68.48;37.85;53.02;55.84;-;54.93;54.93;60.00
Dec 11, 2020 6:15 AM;Dec 11, 2020 6:30 AM;38.78;42.51;38.28;21.77;37.85;39.72;38.10;21.77;54.93;68.48;37.85;53.02;55.84;-;54.93;54.93;60.00
Dec 11, 2020 6:30 AM;Dec 11, 2020 6:45 AM;38.78;42.51;38.28;21.77;37.85;39.72;38.10;21.77;54.93;68.48;37.85;53.02;55.84;-;54.93;54.93;60.00
Dec 11, 2020 6:45 AM;Dec 11, 2020 7:00 AM;38.78;42.51;38.28;21.77;37.85;39.72;38.10;21.77;54.93;68.48;37.85;53.02;55.84;-;54.93;54.93;60.00
Dec 11, 2020 7:00 AM;Dec 11, 2020 7:15 AM;52.72;53.69;54.25;51.05;54.02;57.41;47.40;23.30;57.91;75.70;54.02;57.46;58.09;-;60.00;60.00;67.97
Dec 11, 2020 7:15 AM;Dec 11, 2020 7:30 AM;52.72;53.69;54.25;51.05;54.02;57.41;47.40;23.30;57.91;75.70;54.02;57.46;58.09;-;60.00;60.00;67.97
Dec 11, 2020 7:30 AM;Dec 11, 2020 7:45 AM;52.72;53.69;54.25;51.05;54.02;57.41;47.40;23.30;57.91;75.70;54.02;57.46;58.09;-;60.00;60.00;67.97
Dec 11, 2020 7:45 AM;Dec 11, 2020 8:00 AM;52.72;53.69;54.25;51.05;54.02;57.41;47.40;23.30;57.91;75.70;54.02;57.46;58.09;-;60.00;60.00;67.97
Dec 11, 2020 8:00 AM;Dec 11, 2020 8:15 AM;56.41;59.61;53.33;51.01;76.51;60.51;54.16;23.89;58.08;76.51;76.51;61.12;64.10;-;69.00;69.00;88.13
Dec 11, 2020 8:15 AM;Dec 11, 2020 8:30 AM;56.41;59.61;53.33;51.01;76.51;60.51;54.16;23.89;58.08;76.51;76.51;61.12;64.10;-;69.00;69.00;88.13
Dec 11, 2020 8:30 AM;Dec 11, 2020 8:45 AM;56.41;59.61;53.33;51.01;76.51;60.51;54.16;23.89;58.08;76.51;76.51;61.12;64.10;-;69.00;69.00;88.13
Dec 11, 2020 8:45 AM;Dec 11, 2020 9:00 AM;56.41;59.61;53.33;51.01;76.51;60.51;54.16;23.89;58.08;76.51;76.51;61.12;64.10;-;69.00;69.00;88.13
Dec 11, 2020 9:00 AM;Dec 11, 2020 9:15 AM;57.10;60.62;55.94;50.56;77.93;58.64;56.19;23.66;57.96;77.93;77.93;61.22;68.86;-;71.00;71.00;96.30
Dec 11, 2020 9:15 AM;Dec 11, 2020 9:30 AM;57.10;60.62;55.94;50.56;77.93;58.64;56.19;23.66;57.96;77.93;77.93;61.22;68.86;-;71.00;71.00;96.30
Dec 11, 2020 9:30 AM;Dec 11, 2020 9:45 AM;57.10;60.62;55.94;50.56;77.93;58.64;56.19;23.66;57.96;77.93;77.93;61.22;68.86;-;71.00;71.00;96.30
